time,time_norm,lon,lat,depth,mag,FI,APF,skew,band_skew,kurt,band_kurt
2016-08-25 02:55:55.380000+00:00,0.9346078749398421,0.000639551152208595,0.9982003283432113,0.4179155342533576,0.07435374581551366,0.488916196653412,0.35005954906904696,0.6633252381446204,0.5009949368525777,0.524591502576955,0.3923566668318508
2016-08-26 00:23:01.910000+00:00,0.9347295712730758,0.0006516252969053227,0.9981680476074772,0.43378342863514563,0.0759807019232755,0.4945579739726117,0.3472581297475978,0.6406726431805905,0.4846190017866115,0.4941993966803588,0.365242016293269
2016-08-26 03:59:42.520000+00:00,0.934750058100165,0.0006629878252606414,0.9981327208796096,0.44743250807920765,0.08441053713336054,0.4981534610394626,0.35136321350894334,0.6007093726398837,0.45915454450242643,0.4476948616650405,0.3286475926867678
2016-08-26 04:00:04.130000+00:00,0.9347500921539773,0.0006762716090220611,0.9981104677262063,0.4532424758031117,0.09659379621705892,0.5059018501172847,0.367784396547785,0.5459413204402945,0.4272150940972136,0.3896906423279454,0.2871002988543475
2016-08-26 04:01:07.510000+00:00,0.9347501920304524,0.0006932773289138883,0.9981120458284674,0.4470935947935476,0.10988673014540624,0.5234132069681606,0.4001053524400528,0.4818804687513093,0.39241599349984724,0.327349078211865,0.2456513427840122
2016-08-26 04:04:21.140000+00:00,0.9347504971595447,0.0007126888244641805,0.9981408435862216,0.42827678473005537,0.12328127522187315,0.551650232793937,0.44646121129713306,0.4160624725500227,0.35823907324607335,0.26842780740112043,0.2086988427492377
2016-08-26 04:05:11.030000+00:00,0.9347505757779945,0.0007317098692440904,0.9981960022077352,0.3988411298056943,0.1361776845624424,0.5873796264949426,0.501112143379393,0.3582018258317163,0.327850045298565,0.22121380862824963,0.17978324290179407
2016-08-26 04:07:21.480000+00:00,0.9347507813457789,0.0007483880073642091,0.9982703520852443,0.3621362935693825,0.14662806416299967,0.6267821682038568,0.5591798467850675,0.3171612367092575,0.3038212613440724,0.19330927787374297,0.15979036814697614
2016-08-29 08:22:54.170000+00:00,0.9351833997960162,0.0007630397704954106,0.9983557135175294,0.3204496958056331,0.15327718526228418,0.6675115316904164,0.6160093920305154,0.29578150368121925,0.2882249546229927,0.18627076307130774,0.14895820968145948
2016-08-29 08:23:26.700000+00:00,0.935183451057956,0.0007781992026261175,0.9984443441969915,0.2761390375203873,0.15623006433292663,0.7073447813273669,0.6680625875969308,0.2933489965674871,0.2822485721579742,0.19787201766252166,0.14827363990830186
2016-08-29 08:29:39.900000+00:00,0.9351840391598888,0.0007968262094162348,0.9985279546678463,0.2341825711024877,0.15576949504727183,0.7435078211322519,0.713014816623218,0.3080998813897797,0.2836600263270378,0.22483087909560923,0.15448834708314393
2016-08-30 08:53:12.180000+00:00,0.9353224168972919,0.0008194612101959375,0.9985993430472886,0.1997113954226008,0.15135570729425915,0.7728819863465093,0.7467726710056477,0.33657453830286965,0.2907739395357709,0.2621013298760015,0.16417902444084506
2016-09-01 11:47:44.730000+00:00,0.935611224348791,0.0008452485449863545,0.9986529299845772,0.17330721899110563,0.14266765954573568,0.793698564610051,0.7671108697092179,0.3733718868507382,0.3020570915760436,0.303854078301594,0.1757169200166321
2016-09-02 11:45:07.770000+00:00,0.9357471292215714,0.0008737179874409584,0.9986876251624177,0.15327551652375876,0.13058131659091235,0.806266115142776,0.7744046846546753,0.4139453032415728,0.3142378043035349,0.3458190632913314,0.1863288887999954
2016-09-02 15:11:03.550000+00:00,0.9357665999024404,0.0009032499570076347,0.9987045082171222,0.13957073029534672,0.11833270903066977,0.8114291642989386,0.7697879062699804,0.4536688012623272,0.3248174234096748,0.38384328076865315,0.19408687644399888
2016-09-05 19:54:33.910000+00:00,0.9362018620851797,0.0009317834234703337,0.9987067643454071,0.1316381880468786,0.10926717934428969,0.8106976780880104,0.755869253391594,0.4865630920087316,0.3315503126453096,0.4128840155082875,0.19785489367821865
2016-09-09 20:14:05.820000+00:00,0.9367483176868426,0.0009577777389051523,0.9986978662788901,0.12827106305244024,0.10520577425361835,0.8063224303244407,0.7364087379202648,0.507698934483414,0.3327039889717149,0.4292247986458558,0.19683827779964672
2016-09-09 20:24:45.230000+00:00,0.9367493252920326,0.0009789369643318224,0.9986814785045026,0.1281674287784399,0.1089211217806268,0.8016225204479488,0.7156645681099427,0.5131855253672776,0.3278366719492836,0.4303731099755607,0.19111394274096413
2016-09-09 20:25:42.160000+00:00,0.9367494150043665,0.0009945825370556438,0.9986616212499955,0.12901064760577102,0.12128169424107631,0.7982850733672883,0.6961712778974185,0.501438147855521,0.3168828531759664,0.4156230120945515,0.1807397009138164
2016-09-09 20:33:20.040000+00:00,0.9367501365480777,0.0010028301011371088,0.9986387455543786,0.13115060622293434,0.14083009582690817,0.7964388075634862,0.6807781909839092,0.4753176921559058,0.3006591861712122,0.387755652296091,0.16649257789962998
2016-09-09 20:33:30.110000+00:00,0.9367501524167446,0.0010002670334468,0.9986099474015613,0.13732934986262385,0.16884188955413215,0.7949348253101932,0.6701708228686756,0.4402621520961051,0.2816815430926397,0.3515026326986822,0.14998261349209366
2016-09-09 20:34:01.180000+00:00,0.9367502013779638,0.0009875889858341758,0.9985744900277429,0.14784143278299428,0.20475821867108712,0.7921056455226667,0.6615069789428369,0.4038036198746888,0.26287390837068014,0.31355169978375125,0.13283109688212233
2016-09-09 20:38:25.380000+00:00,0.936750617713791,0.0009671888195295075,0.9985331648652434,0.16199563078670703,0.24412351967637091,0.7873068219234042,0.652061375033429,0.37501119023746793,0.24627407438233168,0.28248025220701967,0.11658210407491157
2016-09-09 20:38:53.950000+00:00,0.9367506627354208,0.0009407734347750552,0.9984857334777977,0.17902574718714054,0.283798895275108,0.7795665812550825,0.6397666053097293,0.35934449451781025,0.23341239873500616,0.2634411295557515,0.10303285317202368
2016-09-09 20:39:12.500000+00:00,0.9367506919671754,0.0009093619923623564,0.9984315495564473,0.19713792401339986,0.3201794148231902,0.7686193162031516,0.6241331608414102,0.3597786481941872,0.22583346991791822,0.25908570171439793,0.09414966753690765
